"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"534","1.0003969752345794E+0","-1.9790311086103313E-20","-1.3275970656245078E-27","1.5954510078009527E-13","3.1156800626287357E-2","-2.9079657883352746E-25","2.9999863056088798E+0","6.2022573097439553E+0","1.3576970864058280E+0","7.0871864554629994E+1","1.901109735892602E-7"
"533","1.0003960990631517E+0","-1.9793900607090702E-20","-4.9408245382477582E-27","1.5713064256692470E-13","3.1192176339041637E-2","-6.6841283461484134E-25","2.9999862145037000E+0","6.2062532527054390E+0","1.3585718131134294E+0","7.0869473120636201E+1","1.901109735892602E-7"
"532","1.0003952240723146E+0","-1.9790396175490598E-20","3.8245799767766902E-27","1.5334232539568057E-13","3.1227617780275031E-2","4.2185500701621870E-25","2.9999861233071399E+0","6.2102491811451515E+0","1.3594465366421615E+0","7.0867734616952703E+1","1.901109735892602E-7"
"531","1.0003943502577963E+0","-1.9790396163414825E-20","-2.9634740638332777E-37","2.9693641217582446E-15","3.1263125294840738E-2","3.5215239356743310E-36","2.9999860320182998E+0","6.2142450949670289E+0","1.3603212569709955E+0","7.0866038577123803E+1","1.901109735892602E-7"
"530","1.0003934776153174E+0","-1.9789286804514287E-20","2.2824662422348064E-26","1.5633738253576345E-13","3.1298699230364428E-2","2.2564058980693611E-24","2.9999859406363099E+0","6.2182409940741232E+0","1.3611959740787090E+0","7.0865268432632604E+1","1.901109735892602E-7"
"529","1.0003926061406492E+0","-1.9788091030486150E-20","-1.4139499996313034E-26","1.3405104322356181E-13","3.1334339935237654E-2","-2.0273769879550871E-24","2.9999858491602600E+0","6.2222368783689168E+0","1.3620706879439550E+0","7.0864969519837700E+1","1.901109735892602E-7"
"528","1.0003917358295586E+0","-1.9786191704384872E-20","-2.4425193863762836E-26","1.1938109647695042E-13","3.1370047760623292E-2","-2.9502175790845628E-24","2.9999857575892599E+0","6.2262327477529915E+0","1.3629453985451894E+0","7.0865279943336503E+1","1.901109735892602E-7"
"527","1.0003908666778374E+0","-1.9786390336809182E-20","-1.1335512955851171E-26","1.3151400438236313E-13","3.1405823059254247E-2","-1.5184735382406131E-24","2.9999856659224200E+0","6.2302286021272222E+0","1.3638201058607133E+0","7.0865909074028394E+1","1.901109735892602E-7"
"526","1.0003899986812945E+0","-1.9786390220966795E-20","1.8968047759582097E-37","1.1701364478608926E-14","3.1441666185949603E-2","1.6685407625953107E-35","2.9999855741588402E+0","6.2342244413916896E+0","1.3646948098686542E+0","7.0866471456506204E+1","1.901109735892602E-7"
"525","1.0003891318357441E+0","-1.9783704955481646E-20","8.1014691837250403E-37","-4.9011238037916469E-15","3.1477577497886287E-2","8.5776557463471583E-35","2.9999854822976202E+0","6.2382202654456202E+0","1.3655695105469521E+0","7.0869003804095897E+1","1.901109735892602E-7"
"524","1.0003882661370280E+0","-1.9780221021909505E-20","8.6434358311236366E-27","1.4639073079576078E-13","3.1513557353959387E-2","1.1889474038189937E-24","2.9999853903378400E+0","6.2422160741874979E+0","1.3664442078733852E+0","7.0870907945422204E+1","1.901109735892602E-7"
"523","1.0003874015810190E+0","-1.9780755306169593E-20","-6.4042200710588906E-37","7.8033877487980596E-15","3.1549606114453434E-2","-1.3475003984162819E-34","2.9999852982785900E+0","6.2462118675151057E+0","1.3673189018255771E+0","7.0872566166790705E+1","1.901109735892602E-7"
"522","1.0003865381635735E+0","-1.9776385566548105E-20","-1.5487267215750110E-37","-2.2919044095441656E-14","3.1585724142995195E-2","-1.2022735815019577E-35","2.9999852061189598E+0","6.2502076453252000E+0","1.3681935923809283E+0","7.0876031931620901E+1","1.901109735892602E-7"
"521","1.0003856758805905E+0","-1.9778084965962053E-20","1.5323929176255358E-36","-9.8646526012419796E-16","3.1621911804266788E-2","2.0663904990509603E-34","2.9999851138580400E+0","6.2542034075138826E+0","1.3690682795166944E+0","7.0879488165144807E+1","1.901109735892602E-7"
"520","1.0003848147279750E+0","-1.9783887551942994E-20","-1.7358454239259439E-26","1.3376364816585787E-13","3.1658169465485171E-2","-2.5868136883963002E-24","2.9999850214949002E+0","6.2581991539763502E+0","1.3699429632099340E+0","7.0884281976395201E+1","1.901109735892602E-7"
"519","1.0003839547016564E+0","-1.9787758601013661E-20","-7.6366320215110172E-27","1.1052172027834963E-13","3.1694497495571156E-2","-9.2500583294737803E-25","2.9999849290286100E+0","6.2621948846070303E+0","1.3708176434375368E+0","7.0888487495372502E+1","1.901109735892602E-7"
"518","1.0003830957975752E+0","-1.9786724693172044E-20","4.6173503676288193E-27","1.2755723215835473E-13","3.1730896265864068E-2","-1.1176886989975775E-25","2.9999848364582502E+0","6.2661905992994518E+0","1.3716923201761955E+0","7.0893795428474306E+1","1.901109735892602E-7"
