"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"187","9.9682677937360786E-1","2.7553339877178896E-20","4.6234370979296602E-3","2.1312568232731516E-16","6.0087683728168419E-3","-1.5608804869930825E-15","3.0000396278301902E+0","2.6229739919459512E+0","5.7417871731772707E-1","1.0876172647662100E+1","1.901109735892602E-7"
"186","9.9817955669455838E-1","2.7553113535926227E-20","4.9075577381755249E-3","1.4839835145575440E-15","4.2462525031561329E-3","-8.1762479682578463E-15","3.0000395863231999E+0","1.8806459682303747E+0","4.1168036476265696E-1","1.8870821532635100E+0","1.901109735892602E-7"
"185","9.9817089889538768E-1","2.7553113501535252E-20","4.9079752590867037E-3","-1.1821462775730690E-15","4.2623496409608750E-3","-2.2684455278418438E-15","3.0000394922926201E+0","1.8846167305978538E+0","4.1254957934501019E-1","1.8806069460244099E+0","1.901109735892602E-7"
"184","9.9683377601841994E-1","2.7553340319721901E-20","4.6288175022023243E-3","2.1651505667732173E-16","6.0051081836930802E-3","-5.5384888995737737E-16","3.0000394826701502E+0","2.6189782660607590E+0","5.7330403812892938E-1","1.0636136513659601E+1","1.901109735892602E-7"
"183","9.9816227093094678E-1","2.7553113494381993E-20","4.9083814130470279E-3","1.6844978043487796E-16","4.2783417068363279E-3","-2.4200587433455508E-15","3.0000393990643901E+0","1.8885882150379361E+0","4.1341895199172934E-1","1.8739073006299600E+0","1.901109735892602E-7"
"182","9.9684076018203294E-1","2.7553342219593827E-20","4.6341117765180137E-3","-4.2275236028322274E-16","6.0013690912356166E-3","3.7306478726917941E-16","3.0000393403209000E+0","2.6149825214242770E+0","5.7242935483540491E-1","1.0401354012622701E+1","1.901109735892602E-7"
"181","9.9815367240206687E-1","2.7553113504515405E-20","4.9087761173731400E-3","7.3746422002654141E-16","4.2942298450742286E-3","-9.4765983429771261E-15","3.0000393066397502E+0","1.8925603970324558E+0","4.1428847733569740E-1","1.8669813584378501E+0","1.901109735892602E-7"
"180","9.9814510291644731E-1","2.7553113513263810E-20","4.9091592891772253E-3","-2.6419039454337337E-16","4.3100151775642918E-3","-5.5183367317602006E-15","3.0000392150199100E+0","1.8965332530853638E+0","4.1515815023354197E-1","1.8598272600551000E+0","1.901109735892602E-7"
"179","9.9684773232436119E-1","2.7553342858619754E-20","4.6393214891241432E-3","-4.1610109275595775E-16","5.9975520049121780E-3","9.6771345827666025E-16","3.0000392007380299E+0","2.6109867591633606E+0","5.7155466768382646E-1","1.0171675277128401E+1","1.901109735892602E-7"
"178","9.9813656208851642E-1","2.7553113506895885E-20","4.9095308453270493E-3","-5.7100180652934854E-16","4.3256988042147523E-3","-4.4249446935204681E-16","3.0000391242060700E+0","1.9005067606724220E+0","4.1602796575462409E-1","1.8524431460931401E+0","1.901109735892602E-7"
"177","9.9685469289452422E-1","2.7553343326000954E-20","4.6444481679241978E-3","-7.7856258954220124E-16","5.9936578045748506E-3","2.5227926743001522E-15","3.0000390638782801E+0","2.6069909803772684E+0","5.7067997691482586E-1","9.9469558971142593E+0","1.901109735892602E-7"
"176","9.9812804953928858E-1","2.7553113502592984E-20","4.9098907024002830E-3","-1.0789986639822190E-16","4.3412818034049665E-3","-5.5961477839950571E-16","3.0000390341994598E+0","1.9044808981936963E+0","4.1689791917063823E-1","1.8448271579930500E+0","1.901109735892602E-7"
"175","9.9811956489622555E-1","2.7553113502380723E-20","4.9102387766467494E-3","-2.6454102535957772E-15","4.3567652324161595E-3","1.7459700138772393E-14","3.0000389450012799E+0","1.9084556449287289E+0","4.1776800594579938E-1","1.8369774391080900E+0","1.901109735892602E-7"
"174","9.9686164233120356E-1","2.7553344180332650E-20","4.6494933018161747E-3","4.5985621929525951E-17","5.9896873414979571E-3","-1.9606352414848046E-15","3.0000389296994898E+0","2.6029951861390606E+0","5.6980528276329989E-1","9.7270566837962704E+0","1.901109735892602E-7"
"173","9.9811110779309753E-1","2.7553113503226134E-20","4.9105749839446957E-3","-3.4913593265487068E-16","4.3721501278594817E-3","2.1246001178220882E-15","3.0000388566127700E+0","1.9124309809941733E+0","4.1863822172756948E-1","1.8288921357512400E+0","1.901109735892602E-7"
"172","9.9686858106298837E-1","2.7553339914342326E-20","4.6544583419835172E-3","-2.9271161253753251E-16","5.9856414393785490E-3","3.3009199989354109E-16","3.0000387981605598E+0","2.5989993774969311E+0","5.6893058545870223E-1","9.5118434450765807E+0","1.901109735892602E-7"
"171","9.9810267786984819E-1","2.7553113495181861E-20","4.9108992397625456E-3","-2.1746299160530658E-15","4.3874375061070886E-3","2.9829943670837603E-15","3.0000387690351502E+0","1.9164068873037723E+0","4.1950856233789602E-1","1.8205693985246600E+0","1.901109735892602E-7"
"170","9.9809427477245793E-1","2.7553113489009334E-20","4.9112114591231704E-3","-3.4060675282066732E-15","4.4026283637002717E-3","1.2346006532432541E-14","3.0000386822696701E+0","1.9203833455305384E+0","4.2037902376493369E-1","1.8120073836587400E+0","1.901109735892602E-7"
"169","9.9687550950870518E-1","2.7553336160055965E-20","4.6593447031299893E-3","-6.3899945891292249E-17","5.9815208952711304E-3","-2.0433905195798071E-15","3.0000386692214400E+0","2.5950035554754813E+0","5.6805588522532180E-1","9.3011867726127200E+0","1.901109735892602E-7"
"168","9.9808589815281279E-1","2.7553113489066029E-20","4.9115115565618664E-3","-1.4099438330032912E-16","4.4177236777422140E-3","7.7389926848854663E-15","3.0000385963175602E+0","1.9243603380709613E+0","4.2124960215520907E-1","1.8032042544940301E+0","1.901109735892602E-7"
"167","9.9688242807773741E-1","2.7553335035026756E-20","4.6641537646615978E-3","-4.4041055752888167E-16","5.9773264805099511E-3","2.4979854608605354E-15","3.0000385428430598E+0","2.5910077210769331E+0","5.6718118228254866E-1","9.0949618394231493E+0","1.901109735892602E-7"
"166","9.9807754766857149E-1","2.7553113485398384E-20","4.9117994460938430E-3","-1.2643565780008315E-15","4.4327244062885678E-3","7.2340510037661441E-15","3.0000385111800898E+0","1.9283378480111795E+0","4.2212029380621491E-1","1.7941581832856199E+0","1.901109735892602E-7"
"165","9.9806922298303824E-1","2.7553113485898560E-20","4.9120750411764547E-3","-1.6375351302163008E-15","4.4476314887736878E-3","9.3606199580287465E-15","3.0000384268585401E+0","1.9323158590949334E+0","4.2299109515939615E-1","1.7848673529264401E+0","1.901109735892602E-7"
"164","9.9688933717033268E-1","2.7553334837484778E-20","4.6688868718273938E-3","-4.8382962627960090E-16","5.9730589415540785E-3","-2.7307420771295532E-16","3.0000384189873301E+0","2.5870118752822906E+0","5.6630647684512836E-1","8.8930482076766708E+0","1.901109735892602E-7"
"163","9.9806092376503541E-1","2.7553113484736358E-20","4.9123382546754288E-3","4.3922592078519239E-16","4.4624458463491268E-3","2.4035097623703633E-15","3.0000383433542099E+0","1.9362943556932504E+0","4.2386200279351249E-1","1.7753299592066301E+0","1.901109735892602E-7"
"162","9.9689623717789944E-1","2.7553334033686974E-20","4.6735453368080002E-3","-3.0095888632463262E-17","5.9687190008407120E-3","-1.2207841399494570E-15","3.0000382976170998E+0","2.5830160190524523E+0","5.6543176912340498E-1","8.6953296457102294E+0","1.901109735892602E-7"
"161","9.9805264968878160E-1","2.7553113486225926E-20","4.9125889988302857E-3","-6.9367740226017171E-15","4.4771683822694194E-3","3.4504118103186069E-14","3.0000382606684002E+0","1.9402733227757138E+0","4.2473301341835040E-1","1.7655442128201300E+0","1.901109735892602E-7"
"160","9.9804440043376286E-1","2.7553113487921382E-20","4.9128271852205523E-3","-2.0197286814189742E-15","4.4917999822626595E-3","8.2014760185406657E-15","3.0000381788024502E+0","1.9442527458832533E+0","4.2560412386876562E-1","1.7555083421263500E+0","1.901109735892602E-7"
"159","9.9690312848328977E-1","2.7553333846291023E-20","4.6781304397663457E-3","-1.0259597170054949E-15","5.9643073575497800E-3","1.9628498666499964E-15","3.0000381786961201E+0","2.5790201533292691E+0","5.6455705932355327E-1","8.5016939545995101E+0","1.901109735892602E-7"
