"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"713","1.1390439567016593E+0","2.0837985347761153E-27","1.6479545996550368E-1","5.2455289757964033E-15","-2.2375676478758685E-1","-7.2092365618627722E-15","3.0549106730156499E+0","3.0993912932183285E+0","1.3738528622594032E+1","6.0743050070828701E+1","1.215058560962404E-2"
"712","1.0143752318874530E+0","-1.8180626586735211E-27","1.7621568757547099E-1","-3.6030507537807333E-13","-8.5976899262663720E-2","5.6369604211147505E-12","3.0548346419213699E+0","1.4093169679835076E+0","6.2470142267335058E+0","1.0885193092366501E+0","1.215058560962404E-2"
"711","1.1388870148449819E+0","-1.3343554767311707E-27","1.6502479057310085E-1","3.1177441974669480E-15","-2.2380739214537140E-1","-1.8361978324686737E-15","3.0546793512089301E+0","3.0979355869824832E+0","1.3732075980802396E+1","6.0243205855304097E+1","1.215058560962404E-2"
"710","1.0145378336675466E+0","4.5984105205297264E-29","1.7635575180388707E-1","-3.8716729040628768E-13","-8.6357800269865628E-2","5.6435481481697860E-12","3.0546394847606599E+0","1.4115229242844693E+0","6.2567924673342539E+0","1.0939817045848399E+0","1.215058560962404E-2"
"709","1.1387298199371623E+0","-5.8725215123012547E-28","1.6525363022567841E-1","3.9327789415709031E-15","-2.2385732744736822E-1","1.8540488370930630E-15","3.0544483521044801E+0","3.0964743333353977E+0","1.3725598749257196E+1","5.9746478045001503E+1","1.215058560962404E-2"
"708","1.0147006266983303E+0","8.7948428208486448E-27","1.7649520909946223E-1","-3.3959496046823985E-13","-8.6738539688370253E-2","5.1525464366928525E-12","3.0544450264049199E+0","1.4137286228121639E+0","6.2665695653153479E+0","1.0994285294129600E+0","1.215058560962404E-2"
"707","1.0148636086260745E+0","2.7835096550273748E-28","1.7663406439943818E-1","-4.1884919989822924E-13","-8.7119111838129745E-2","6.0960533698378025E-12","3.0542512605644299E+0","1.4159341082691654E+0","6.2763457188278231E+0","1.1048597523675201E+0","1.215058560962404E-2"
"706","1.1385723728989461E+0","2.5897873313804490E-27","1.6548197587023014E-1","4.8742887268241706E-15","-2.2390656882453702E-1","5.3862035832600481E-16","3.0542176800413001E+0","3.0950075178545724E+0","1.3719096864028481E+1","5.9252857286734198E+1","1.215058560962404E-2"
"705","1.0150267771245780E+0","2.5807393365758421E-27","1.7677232258350939E-1","-3.8477173657759343E-13","-8.7499511111523390E-2","5.7844589219657977E-12","3.0540581810554999E+0","1.4181394247280585E+0","6.2861211232301892E+0","1.1102753395511300E+0","1.215058560962404E-2"
"704","1.1384146746594785E+0","-9.3494416604289732E-28","1.6570982444546115E-1","5.5242262535314077E-15","-2.2395511441303573E-1","-4.9262567653441440E-16","3.0539873393682302E+0","3.0935351262483528E+0","1.3712570261766297E+1","5.8762334160359103E+1","1.215058560962404E-2"
"703","1.0151901298946178E+0","-2.1647449324905750E-27","1.7690998847401146E-1","-5.2106156320089854E-13","-8.7879731973690173E-2","7.5890972250682049E-12","3.0538657817990700E+0","1.4203446156335899E+0","6.2958959710979672E+0","1.1156752548095601E+0","1.215058560962404E-2"
"702","1.1382567261563130E+0","2.5241298036449875E-28","1.6593717288204260E-1","4.2387152557874043E-15","-2.2400296235438438E-1","-1.9745625442869279E-15","3.0537573344436701E+0","3.0920571443591340E+0","1.3706018879714881E+1","5.8274899179460100E+1","1.215058560962404E-2"
"701","1.0153536646636940E+0","-1.1144870772340462E-27","1.7704706683626625E-1","-3.6231007285189025E-13","-8.8259768959328244E-2","5.4030309088811704E-12","3.0536740568198200E+0","1.4225497238076898E+0","6.3056704522459510E+0","1.1210594598428500E+0","1.215058560962404E-2"
"700","1.1380985283354237E+0","2.0633877774899062E-28","1.6616401810285958E-1","5.1617479381575596E-15","-2.2405011079560855E-1","-2.9131453995540779E-15","3.0535276696353502E+0","3.0905735581665938E+0","1.3699442655726997E+1","5.7790542792146901E+1","1.215058560962404E-2"
"699","1.0155173791853618E+0","-2.5004588908295978E-27","1.7718356237883032E-1","-2.7710631522870820E-13","-8.8639616674218297E-2","3.9908090413025746E-12","3.0534830002444400E+0","1.4247547914515677E+0","6.3154447537374923E+0","1.1264279141864200E+0","1.215058560962404E-2"
