"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"90","1.0120596056761553E+0","-6.4544339721088771E-22","2.5105976787509900E-2","-5.9028876792193586E-16","-2.6314620827164202E-2","-4.7168578238011912E-15","3.0008479514210999E+0","2.1889559778578001E+0","1.2303336616508200E+0","1.0000000000110900E+0","2.528017528540000E-5"
"89","1.0120816424288008E+0","-6.4544502489614457E-22","2.5104481084491610E-2","1.5996707290004581E-15","-2.6345253856553168E-2","8.4390840850343091E-15","3.0008474955798299E+0","2.1913845623344637E+0","1.2316986818988407E+0","1.0000000000330200E+0","2.528017528540000E-5"
"88","1.0139705519903512E+0","-6.4545180977517292E-22","2.4785022224158654E-2","1.4105831720595939E-15","-2.8653267185277161E-2","2.8687558018044795E-15","3.0008474833251699E+0","2.4053939031957290E+0","1.3519856582623386E+0","2.6328567240153200E+0","2.528017528540000E-5"
"87","1.0121036619358867E+0","-6.4544468473691987E-22","2.5102944753916116E-2","3.5096208227205772E-15","-2.6375784161222490E-2","1.8496969442127665E-14","3.0008470490049501E+0","2.1938132596525688E+0","1.2330637655709893E+0","1.0000000000356399E+0","2.528017528540000E-5"
"86","1.0139494475378279E+0","-6.4545191601967016E-22","2.4791140855088940E-2","2.2818954415590577E-15","-2.8631277247997657E-2","7.6746863456605558E-15","3.0008469836446099E+0","2.4029605765270583E+0","1.3506179725982406E+0","2.5849018204561700E+0","2.528017528540000E-5"
"85","1.0121256643498113E+0","-6.4544453302965669E-22","2.5101367594377172E-2","2.8067369864131300E-15","-2.6406211943584657E-2","1.4761535602264617E-14","3.0008466117224599E+0","2.1962420685978370E+0","1.2344289119847633E+0","1.0000000000000000E+0","2.528017528540000E-5"
"84","1.0139283395333978E+0","-6.4545238203853042E-22","2.4797191096786689E-2","1.6823727879722323E-15","-2.8609189224091128E-2","2.7340969983795335E-15","3.0008464969876001E+0","2.4005272334671872E+0","1.3492502777212363E+0","2.5374588965779901E+0","2.528017528540000E-5"
"83","1.0121476498227160E+0","-6.4544494511278501E-22","2.5099749402455365E-2","1.6095670212227955E-15","-2.6436537402490360E-2","5.7217307999706203E-15","3.0008461837587199E+0","2.1986709879547734E+0","1.2357941204569771E+0","1.0000000000274800E+0","2.528017528540000E-5"
"82","1.0139072277968937E+0","-6.4545252642583934E-22","2.4803173428022279E-2","3.0318310721211152E-15","-2.8587003218143309E-2","1.1635401577611859E-14","3.0008460232878802E+0","2.3980938760354831E+0","1.3478825747663403E+0","2.4905233097445199E+0","2.528017528540000E-5"
"81","1.0121696185064868E+0","-6.4544328722686844E-22","2.5098089972696299E-2","1.5077900275662757E-15","-2.6466760733276522E-2","4.4975595709159264E-15","3.0008457651403200E+0","2.2011000165064400E+0","1.2371593903036331E+0","1.0000000000351501E+0","2.528017528540000E-5"
"80","1.0138861121491454E+0","-6.4545115636548239E-22","2.4809088322547787E-2","1.1641171753782203E-15","-2.8564719330530546E-2","8.0706874186632435E-16","3.0008455624799102E+0","2.3956605062309695E+0","1.3465148648571315E+0","2.4440905359332401E+0","2.528017528540000E-5"
"79","1.0121915705527766E+0","-6.4544333507254885E-22","2.5096389097592729E-2","1.4344788680456663E-15","-2.6496882127751899E-2","2.4346837430477433E-15","3.0008453558941999E+0","2.2035291530343337E+0","1.2385247208398542E+0","1.0000000000617399E+0","2.528017528540000E-5"
"78","1.0138649924119698E+0","-6.4545125443438397E-22","2.4814936249160542E-2","2.2093328862630801E-16","-2.8542337657468369E-2","-5.0916170477954409E-15","3.0008451144988602E+0","2.3932271260327362E+0","1.3451471491059857E+0","2.3981561694000102E+0","2.528017528540000E-5"
"77","1.0122135061130138E+0","-6.4544254638292603E-22","2.5094646567567911E-2","2.0026746334932755E-15","-2.6526901774220724E-2","1.0849467602192788E-14","3.0008449560475898E+0","2.2059583963182194E+0","1.2398901113797904E+0","1.0000000000000000E+0","2.528017528540000E-5"
"76","1.0138438684081432E+0","-6.4545111234960518E-22","2.4820717671761972E-2","1.7267447987779488E-16","-2.8519858291039479E-2","-5.6490248216100229E-15","3.0008446792806098E+0","2.3907937374002843E+0","1.3437794286142681E+0","2.3527159242079501E+0","2.528017528540000E-5"
"75","1.0122354253384136E+0","-6.4544371652704977E-22","2.5092862170951667E-2","2.3394770029329017E-15","-2.6556819857484835E-2","1.1217559110859916E-14","3.0008445656280198E+0","2.2083877451359410E+0","1.2412555612365115E+0","1.0000000000000000E+0","2.528017528540000E-5"
"74","1.0138227399613842E+0","-6.4545178376238309E-22","2.4826433049416105E-2","2.4930963790042415E-15","-2.8497281319221388E-2","7.3677453503556894E-15","3.0008442567617100E+0","2.3883603422738995E+0","1.3424117044725434E+0","2.3077656341783301E+0","2.528017528540000E-5"
